MS;Ivinhema;PR;Candido de Abreu;grao;721;0
PR;Jussara;PR;Candido de Abreu;grao;360;0
MS;Juti;PR;Candido de Abreu;grao;711;0
MS;Maracaju;PR;Candido de Abreu;grao;998;0
MS;Navirai;PR;Candido de Abreu;grao;691;0
SP;Panorama;PR;Candido de Abreu;grao;888;0
MS;Santa Rita do Pardo;PR;Candido de Abreu;grao;1043;0
SP;Pereira Barreto;PR;Candido de Abreu;grao;1109;0
SP;Pederneiras;PR;Candido de Abreu;grao;0;0
PR;Porto Rico;PR;Candido de Abreu;grao;0;0
RO;Porto Velho;PR;Candido de Abreu;grao;0;0
SP;Presidente Epitacio;PR;Candido de Abreu;grao;830;0
MS;Rio Brilhante;PR;Candido de Abreu;grao;898;0
SP;Rosana;PR;Candido de Abreu;grao;708;0
SP;Sabino;PR;Candido de Abreu;grao;1115;0
PR;Santa Helena;PR;Candido de Abreu;grao;0;0
GO;Sao Simao;PR;Candido de Abreu;grao;1226;0
MS;Paraiso das Aguas;PR;Candido de Abreu;grao;1142;0
SP;Teodoro Sampaio;PR;Candido de Abreu;grao;831;0
MS;Tres Lagoas;PR;Candido de Abreu;grao;965;0
SP;Ubarana;PR;Candido de Abreu;grao;0;0
